,0,1
0,116.70732146069432,652.3403489836301
1,303.42291779096956,315.0192480661988
2,307.82658751574013,617.991725130419
3,438.1752113689511,633.8449361395933
4,502.4687893506025,323.8265875157402
5,421.4412664148227,263.0559453139054
6,397.66144990106125,225.1843856808778
7,313.99172513041907,249.84493613959341
8,237.36787191940994,287.71649577262093
9,172.19355999280438,314.1385141212448
10,227.67979852491447,256.01007375427236
11,268.1935599928044,204.92750494693288
12,284.04677100197875,164.41374347904295
13,255.86328476344661,166.17521136895118
14,253.22108292858422,145.0375966900521
15,268.1935599928044,120.37704623133651
16,239.12933980931817,115.09264256161174
17,231.202734304731,100.12016549739158
18,224.156862745098,129.18438568087782
19,201.25778017629062,154.72567008454757
20,187.16603705702454,145.0375966900521
21,144.8908076992264,126.54218384601542
22,145.77154164418053,115.09264256161174
23,114.94585357078608,133.5880554056485
24,85.0008994423457,123.01924806619895
25,64.74401870840077,111.56970678179528
26,54.175211368951196,93.95502788271266
27,5.7348443964741564,108.04677100197881
28,305.1843856808778,141.51466091023565
29,291.0926425616117,117.73484439647419
30,304.3036517359236,108.92750494693281
31,292.85411045152006,98.35869760748328
32,351.86328476344653,178.50548659830903
33,1035.31282604785,262.1752113689512
34,1017.6981471487676,246.3220003597769
35,413.5146609102356,136.2302572405109
36,366.83576182766683,117.73484439647419
37,382.6889728368411,108.04677100197881
38,-229.4211189062781,727.2027343047309
39,-38.30185285123227,285.0742939377585
40,889.991725130419,371.3862205432631
41,955.1660370570244,529.9183306350062
42,793.1109911854649,692.8541104515199
43,864.4504407267493,191.71649577262096
44,779.8999820111529,184.6706242129879
45,772.8541104515199,169.69814714876773
46,936.6706242129877,246.3220003597769
47,886.4687893506024,229.58805540564853
48,819.5330095340887,117.73484439647419
49,857.4045691671162,108.92750494693281
50,931.386220543263,116.85411045152006
51,760.523835222162,81.62475265335496
52,742.9091563230794,68.41374347904296
53,682.1385141212446,92.1935599928045
54,698.8724590753732,112.4504407267494
55,654.8357618276667,102.76236733225403
56,638.1018168735382,135.34952329555674
57,657.4779636625291,151.20273430473105
58,584.3770462313363,130.94585357078608
59,543.8632847634465,142.39539485518972
60,542.1018168735382,175.86328476344664
61,498.06511962583187,123.01924806619895
62,458.43209210289604,126.54218384601542
63,457.5513581579419,138.87245907537329
64,525.3678719194097,89.55135815794205
65,570.2853031120703,87.78989026803373
66,599.3495232955567,106.2853031120705
67,57.918330635006264,84.15686274509805
68,73.55135815794203,72.26695448821732
69,57.257780176290666,30.872459075373307
70,27.9733765065659,19.643101277208153
71,119.34952329555674,27.129339809318267
72,149.9550278827127,38.57888109372192
73,157.44126641482276,47.166037057024674
74,203.6797985249145,53.99172513041916
75,214.90915632307966,24.266954488217344
76,198.8357618276668,26.68897283684119
77,230.76236733225397,33.29447742399715
78,241.99172513041907,28.23025724051092
79,12.854110451520054,17.276128800143926
80,3.055945313905376,10.120165497391634
81,28.70732146069437,9.569706781795306
82,71.53300953408889,11.331174671703558
83,73.62475265335495,9.899982011153096
84,115.67979852491457,9.789890268033828
85,64.74401870840076,56.41374347904302
86,102.61557834142828,124.4504407267494
87,401.25778017629074,47.166037057024674
88,409.4045691671164,45.62475265335494
89,406.5421838460155,23.60640402950173
90,419.97337650656596,29.331174671703575
91,456.5238352221623,24.266954488217344
92,463.56970678179533,31.97337650656596
93,471.27612880014397,33.29447742399715
94,482.5054865983091,45.62475265335494
95,487.7898902680339,19.643101277208153
96,494.17521136895124,28.23025724051092
97,497.25778017629074,73.36787191940999
98,523.019248066199,51.789890268033844
99,534.9091563230797,24.707321460694384
100,547.2394315524375,33.95502788271275
101,554.065119625832,34.83576182766688
102,566.1752113689513,35.49631228638248
103,563.3128260478503,46.28530311207054
104,550.9825508184925,52.45044072674945
105,572.5605324698687,64.78071595610723
106,587.7531930203274,49.367871919409986
107,587.0926425616119,23.16603705702469
108,596.5605324698687,48.046771001978804
109,611.7531930203274,41.66144990106137
110,623.4229177909696,54.87245907537329
111,611.0926425616119,60.156862745098074
112,612.413743479043,18.542183846015497
113,611.7531930203274,28.23025724051092
114,353.25778017629074,189.18438568087785
115,499.01924806619894,19.643101277208153
116,525.6614499010614,155.05594531390537
117,446.8357618276669,13.285303112070519
118,437.94585357078626,3.7210829285842744
119,467.20273430473117,5.413743479042991
120,462.74401870840086,16.753193020327398
121,494.34034898363024,9.101816873538409
122,501.55135815794216,5.63392696528152
123,520.3220003597771,4.3678719194099624
124,479.06511962583215,2.5926425616117945
125,487.59722971757526,2.399982011153078
126,530.1201654973919,13.230257240510886
127,548.0651196258322,11.52383522216226
128,557.3128260478505,24.07429393775859
129,560.1201654973919,6.734844396474184
130,565.1843856808781,9.266954488217308
131,538.8724590753735,6.955027882712713
132,533.6981471487679,5.964202194639318
133,580.5421838460157,9.487137974455841
134,595.349523295557,4.863284763446664
135,601.5697067817955,9.377046231336573
136,610.5421838460157,8.496312286382446
137,573.0972297175754,1.5536517359237223
138,629.6706242129882,56.13851412124479
139,636.8265875157404,59.77154164418057
140,661.7073214606945,29.166037057024635
141,660.6064040295018,11.110991185465002
142,642.7715416441807,22.670624212987935
143,635.0651196258322,23.661449901061328
144,641.1476884331715,3.610991185465019
145,658.8449361395935,24.101816873538414
146,685.3770462313366,69.56970678179526
147,708.716495772621,30.15686274509804
148,700.5697067817953,23.991725130419145
149,707.9458535707862,16.725670084547595
150,686.0375966900522,20.138514121244835
151,735.5788810937219,47.991725130419134
152,728.0926425616119,34.01007375427234
153,728.5330095340889,10.230257240510904
154,748.459615038676,21.679798524914556
155,758.36787191941,16.725670084547595
156,777.3036517359237,20.248605864364105
157,794.6981471487677,26.0834682496852
158,789.6339269652816,23.441266414822817
159,790.2944774239971,12.872459075373287
160,779.6155783414283,10.120165497391634
161,760.7898902680339,64.83576182766683
162,749.1201654973916,40.945853570786106
163,786.2210829285842,49.64310127720812
164,728.202734304731,22.422917790969596
165,845.8908076992265,35.331174671703536
166,831.9091563230797,16.39539485518979
167,819.1385141212448,27.844936139593454
168,824.6431012772081,14.413743479043
169,805.3770462313365,20.358697607483364
170,815.7256700845476,11.881633387299884
171,869.3403489836301,11.331174671703558
172,859.4320921028961,40.28530311207051
173,867.248605864364,63.074293937758576
174,879.6889728368411,38.85411045152006
175,876.716495772621,17.936679258859517
176,884.7531930203272,10.340348983630172
177,885.85411045152,29.82658751574025
178,892.6797985249145,32.138514121244825
179,905.0100737542722,17.82658751574025
180,899.0651196258319,12.101816873538422
181,921.0834682496851,12.98255081849254
182,919.4320921028961,29.386220543263175
183,909.1935599928044,32.46878935060263
184,933.413743479043,70.28530311207051
185,927.4687893506026,73.36787191940998
186,936.9366792588594,42.5421838460155
187,958.0742939377585,35.05594531390542
188,948.1660370570245,61.91833063500633
189,975.9091563230796,45.62475265335494
190,926.1476884331714,32.413743479043035
191,1007.716495772621,81.01924806619893
192,1003.4229177909696,30.15686274509804
193,1010.7990645799604,10.560532469868692
194,981.5146609102355,11.881633387299884
195,968.0834682496851,9.01924806619898
196,855.1201654973917,3.363284763446668
197,830.1293398093184,3.2256700845475867
198,818.7761288001442,1.663743479042996
199,774.533009534089,4.188972836841166
200,762.835761827667,6.803651735923733
201,759.9183306350067,2.8403489836301588
202,741.5054865983093,7.539890268033818
203,30.395394855189743,89.00089944234577
204,278.762367332254,20.606404029501707
205,288.6155783414283,22.092642561611804
206,270.89080769922646,14.000899442345746
207,289.4412664148228,64.1752113689513
208,260.156862745098,64.61557834142836
209,309.69814714876776,17.166037057024663
210,318.83576182766683,22.5605324698687
211,296.04677100197875,26.413743479043017
212,354.17521136895124,35.05594531390538
213,367.82658751574036,43.202734304731074
214,204.89080769922646,27.844936139593475
215,378.670624212988,9.597229717575106
216,981.5880554056482,339.6797985249144
217,91.44783264476357,21.293986490917426
218,111.35418715981375,25.788969768509403
219,106.6451570594793,27.287297527706727
