,0,1
0,27.16984975808501,642.8581614463967
1,141.8711484593837,543.117901706137
2,242.85816144639665,544.3646549528902
3,200.4685510567863,644.10491469315
4,205.45556404379928,737.6114081996434
5,116.93608352431878,655.3256939139292
6,100.72829131652657,624.156862745098
7,384.9880315762668,659.065953654189
8,477.24777183600713,632.8841354723708
9,388.7282913165266,580.5204991087344
10,322.6503692386045,568.0529666412019
11,331.3776419658773,526.9101094983448
12,328.88413547237076,490.75426534250056
13,361.2997198879552,473.2997198879552
14,418.6503692386045,463.32569391392923
15,433.6114081996435,499.48153806977336
16,495.94907053730583,478.2867328749681
17,488.46855105678634,452.1049146931499
18,409.9230965113317,434.6503692386046
19,320.15686274509795,408.46855105678634
20,363.7932263814617,388.5204991087343
21,358.8062133944486,364.83218742042266
22,411.169849758085,405.97504456327994
23,462.2867328749681,391.0140056022409
24,446.07894066717597,373.5594601476954
25,798.9101094983449,654.0789406671759
26,969.7153043035397,278.8062133944486
27,964.7282913165266,341.143875732111
28,938.5464731347085,322.4425770308123
29,957.2477718360072,247.63738222561747
30,1008.3646549528902,18.23478482302002
31,967.2217978100331,55.6373822256174
32,965.97504456328,73.09192768016295
33,987.169849758085,95.53348612172132
34,1007.117901706137,96.78023936847461
35,1023.3256939139292,151.6373822256174
36,958.4945250827603,100.52049910873428
37,286.67668058959123,312.3638116403585
38,337.08821710502383,276.88902668505403
39,377.04402752836677,263.8193690699419
40,354.26548139917134,267.18013817097074
41,362.854113546245,255.23073692286818
42,406.1706930706168,273.5282575840252
43,406.1706930706168,263.0725314919355
44,334.8477043710046,301.9080855482688
45,374.43009600534435,330.2879135125124
46,396.0883857675302,316.09799953039055
47,477.8671005592321,367.62979241283284
48,482.7215448162737,335.5157765585572
49,518.1963297715781,341.1170583936053
50,544.7090637908058,335.5157765585572
51,434.92393982386346,252.61680539984573
52,547.6964141028315,254.48389934486175
53,376.29718995036035,246.8288141702959
54,406.917530648623,225.91736198611648
55,415.8795815847001,234.13257534418702
56,425.5884700987833,228.90471229814213
57,427.08214525479616,218.4489862060524
58,446.49992228296276,223.6768492520972
59,468.90504962315504,209.4869352699755
60,456.95564837505253,199.03120917788578
61,480.85445087125765,176.62608183769342
62,453.9682980630269,189.3223206638024
63,471.89239993518066,226.66419956412287
64,484.5886387612896,204.25907222393062
65,495.7912024313858,184.09445761775757
66,510.7279539915139,163.92984301158452
67,533.1330813317062,197.53753402187294
68,556.2850462499049,184.841295195764
69,554.0445335158859,239.36043839023185
70,559.2723965619306,305.0821452547959
71,598.8547881962703,154.22095449750114
72,689.222135135046,138.5373653593666
73,644.4118804546614,223.6768492520972
74,636.9435046745972,245.33513901428316
75,663.0828199048216,234.87941292219344
76,692.9563230250778,299.85428220875104
77,946.6436227383516,11.286564212461776
78,931.0146802522662,7.024125352620318
79,921.0689895793028,2.761686492778858
80,901.1776082333761,11.76016853022192
81,925.3314284391442,44.438866455673136
82,931.9618888877865,65.27745643712025
83,911.1232989063394,111.21707525985602
84,901.1776082333761,124.47799615714054
85,953.2740831869938,139.15973000770558
86,957.5365220468352,195.51864382116486
87,932.4354932055468,198.833874045486
88,849.0811332797582,29.757132605108115
89,824.4537087562297,26.915506698547116
90,835.8202123824736,56.27897439967719
91,839.6090469245548,67.64547802592107
92,851.449154868559,97.48255004481129
93,897.8623780090549,69.06629097920157
94,839.1354426067948,115.95311843745762
95,825.4009173917501,105.06021912897388
96,808.3511619523841,146.73739909186816
97,804.562327410303,116.42672275521781
98,808.8247662701443,102.6921975401731
99,822.5592914851891,92.27290254944951
100,810.719183541185,86.11604641856741
101,803.1415144570224,41.123636231351995
102,771.4100251670916,29.283528287347934
103,786.0917590176566,51.06932690431541
104,788.4597806064575,66.22466507264058
105,781.3557158400549,80.90639892320563
106,770.4628165315712,94.64092413825033
107,759.5699172230876,106.00742776449421
108,749.624226550124,119.74195297953894
109,729.2592408864372,151.94704658722992
110,788.4597806064575,268.45370875622984
111,710.3150681760306,242.40547127942094
112,690.4236868301037,121.16276593281941
113,697.0541472787461,114.05870116641695
114,644.010463689608,100.79778026913243
115,652.5353414092908,91.32569391392919
116,658.6921975401729,81.38000324096578
117,667.2170752598558,63.38303916607961
118,687.1084566057827,51.06932690431541
119,709.8414638582706,52.49013985759587
120,713.1566940825916,43.49165782015281
121,742.5201617837217,38.28201032479103
122,747.7298092790835,44.438866455673136
123,755.3074783632461,45.386075091193455
124,739.6785358771607,49.17490963327474
125,726.4176149798761,70.0134996147219
126,713.1566940825916,84.22162914752677
127,724.5231977088355,96.53534140929096
128,752.4658524566851,90.85208959616905
129,690.8972911478639,84.6952334652869
130,675.7419529795388,78.06477301664462
131,679.5307875216201,74.27593847456335
132,697.0541472787461,82.32721187648613
133,680.9516004749006,95.11452845601048
134,905.4400470932173,104.58661481121375
135,590.5323054841772,120.83690997059975
136,600.5630020603284,124.91719332361036
137,591.5523763224298,136.13797254438958
138,612.8038521193602,119.13679190684532
139,620.1143597935043,110.12616616894685
140,616.7141236659954,99.41542236729394
141,633.5452924971643,92.61495011227623
142,627.4248674676483,107.06595365418887
143,872.6117122434259,299.18027411633534
144,959.9428159223559,281.2003410059674
